Index,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASVTotalReads,Sample,Reads,SampleTotalReads
618,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0150,61,6269
619,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0153,326,2572
620,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0155,567,13716
621,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0156,1003,22161
622,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0159,1037,15892
623,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0163,847,6614
624,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0165,853,6442
625,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0167,159,8730
626,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0168,44,9667
627,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0169,2839,13848
628,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0170,1186,8583
629,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0200,82,14417
630,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0201,458,20647
631,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0205,80,8580
632,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0221,621,6793
633,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0225,748,13061
634,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0227,56,9319
635,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0244,364,9360
636,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0246,76,3233
637,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0254,74,5585
638,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0256,43,6456
639,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,KLS0259,108,13930
641,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,SCA0009,112,14600
642,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,SCA0010,87,11500
643,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__Pinidae_3313,o__Pinales_1446380,f__Pinaceae_3318,g__Pinus_3337,s__Pinus taeda_3352,26136,SCA0013,315,15619
644,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Ba002,52,5843
645,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bb015,26,5575
646,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bb024,1098,14725
647,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bb025,12,475
648,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bf001,9,16028
649,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg002,8,3172
650,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg003,47,2451
651,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg005,323,9286
652,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg006,10,2003
653,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg007,7,11883
654,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg008,1516,3687
655,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg010,2069,4077
656,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg011,118,1652
657,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg012,90,462
658,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bg015,732,4976
659,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bi001,231,912
660,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bi002,6368,11612
661,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bi003,921,16031
662,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bi004,2667,16615
663,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,Bi006,1334,3862
664,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0096,18,10370
665,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0106,16,10127
666,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0150,233,6269
667,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0155,25,13716
668,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0156,34,22161
669,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0159,373,15892
670,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0163,800,6614
671,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0165,815,6442
672,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0167,30,8730
673,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0168,17,9667
674,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0201,42,20647
675,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0221,815,6793
676,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0225,9,13061
677,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0254,180,5585
678,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Rosales_3744,f__Elaeagnaceae_25996,g__Elaeagnus_36776,s__Elaeagnus umbellata_43233,21248,KLS0272,26,440
680,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Ba001,11,2683
681,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Ba002,193,5843
682,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Ba003,45,7290
683,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb003,18,20886
684,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb012,30,20109
685,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb013,87,5097
686,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb014,29,12842
687,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb021,215,5131
688,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb022,7,14011
689,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb024,200,14725
690,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bb025,10,475
691,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bf001,537,16028
692,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bf003,17,8362
693,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bf004,11,3827
694,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg001,15,312
695,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg002,75,3172
696,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg003,66,2451
697,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg004,36,7480
698,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg005,312,9286
699,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg006,144,2003
700,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg007,14,11883
701,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg008,243,3687
702,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg009,11,3040
703,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg010,249,4077
704,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg011,101,1652
705,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg012,67,462
706,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg013,45,11775
707,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg014,25,12426
708,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg015,141,4976
709,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bg016,5,2777
710,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bi001,68,912
711,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bi002,745,11612
712,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bi003,564,16031
713,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bi004,2167,16615
714,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bi006,780,3862
715,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,Bi007,39,5970
716,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0095,9,18048
717,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0106,27,10127
718,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0134,129,9671
719,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0135,85,1679
720,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0136,45,7675
721,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0137,1038,17127
722,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0138,215,10060
723,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0139,314,8704
724,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0150,60,6269
725,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0153,91,2572
726,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0155,45,13716
727,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0156,162,22161
728,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0159,926,15892
729,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0163,391,6614
730,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0165,875,6442
731,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0167,26,8730
732,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0169,1393,13848
733,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0170,773,8583
734,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0200,14,14417
735,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0201,233,20647
736,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0205,61,8580
737,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0221,1429,6793
738,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0224,42,10778
739,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0225,591,13061
740,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0227,10,9319
741,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0241,187,7979
742,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0244,721,9360
743,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0246,118,3233
744,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0253,68,10099
745,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0254,342,5585
746,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0256,104,6456
747,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0259,208,13930
748,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0263,34,1330
749,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,KLS0272,73,440
751,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,SCA0009,267,14600
752,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,SCA0010,322,11500
753,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__rosids_71275,o__Fagales_3502,f__Fagaceae_3503,NA,NA,19868,SCA0013,941,15619
763,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Cornales_41934,f__Cornaceae_42219,g__Nyssa_4290,s__Nyssa sylvatica_4292,18890,Bg011,100,1652
764,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb001,59,12686
765,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb002,69,17920
766,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb004,615,16568
767,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb005,405,9485
768,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb010,101,2199
769,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb014,45,12842
770,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bb015,340,5575
771,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bf001,4135,16028
772,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bg002,30,3172
773,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,Bg005,128,9286
775,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0027,101,4897
776,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0095,689,18048
777,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0106,21,10127
778,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0134,1392,9671
779,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0135,426,1679
780,k__Viridiplantae_33090,p__Streptophyta_35493,c__sub__asterids_71274,o__Lamiales_4143,f__Lamiaceae_4136,g__Lamium_53158,s__Lamium purpureum_53164,17548,KLS0136,227,7675
